username,user_id,email,user_role,ip_region,hour,device_type,action,session_period,risk_score,risk_level,timestamp,is_weekend,is_business_hours,is_sensitive_action,is_failed_action,session_length_category
nurse_051,nurse_051,nurse_051@hospital.com,nurse,US,23,desktop,unauthorized_access_attempt,75,0.5,high,2025-08-24T23:54:50.868816,True,False,False,True,medium
accountant_071,accountant_071,accountant_071@hospital.com,accountant,US,3,mobile,click_nav_financial_header,27,0.4,medium,2025-09-19T03:35:05.868816,False,False,False,False,short
accountant_071,accountant_071,accountant_071@hospital.com,accountant,US,18,mobile,user_logout,14,0.4,medium,2025-09-01T18:34:48.868816,False,False,False,False,short
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Nigeria,22,desktop,click_nav_financial_header,9,0.35,medium,2025-09-17T22:50:37.868816,False,False,False,False,short
nurse_054,nurse_054,nurse_054@hospital.com,nurse,Australia,19,desktop,page_view_prescriptions,55,0.35,medium,2025-09-05T19:15:16.868816,False,False,False,False,medium
contractor_060,contractor_060,contractor_060@hospital.com,contractor,Vietnam,13,desktop,click_nav_financial_header,35,0.5,high,2025-09-08T13:32:45.868816,False,True,False,False,medium
employee_080,employee_080,employee_080@hospital.com,employee,Australia,21,desktop,user_login,14,0.5,high,2025-08-20T21:59:42.868816,False,False,False,False,short
nurse_051,nurse_051,nurse_051@hospital.com,nurse,US,2,desktop,user_logout,7,0.35,medium,2025-08-29T02:15:40.868816,False,False,False,False,short
employee_086,employee_086,employee_086@hospital.com,employee,UK,10,desktop,user_login,23,0.3,medium,2025-09-16T10:56:26.868816,False,True,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,11,desktop,user_logout,12,0.3,medium,2025-09-07T11:36:18.868816,True,True,False,False,short
nurse_053,nurse_053,nurse_053@hospital.com,nurse,Nigeria,22,desktop,access_patient_record,19,0.35,medium,2025-09-19T22:16:23.868816,False,False,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,5,desktop,access_patient_record,40,0.25,medium,2025-09-10T05:19:52.868816,False,False,False,False,medium
manager_005,manager_005,manager_005@hospital.com,manager,Australia,8,mobile,navigate_to_admin,4,0.4,medium,2025-09-18T08:45:07.868816,False,False,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,16,mobile,user_login,29,0.35,medium,2025-08-23T16:03:06.868816,True,True,False,False,short
doctor_024,doctor_024,doctor_024@hospital.com,doctor,Vietnam,0,mobile,click_nav_medical_header,101,0.4,medium,2025-08-26T00:10:26.868816,False,False,False,False,medium
nurse_053,nurse_053,nurse_053@hospital.com,nurse,Nigeria,5,desktop,user_logout,67,0.35,medium,2025-09-06T05:56:25.868816,True,False,False,False,medium
doctor_008,doctor_008,doctor_008@hospital.com,doctor,Nigeria,12,desktop,click_nav_medical_header,2,0.25,medium,2025-09-14T12:51:39.868816,True,True,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,Nigeria,13,mobile,user_logout,10,0.35,medium,2025-09-02T13:49:34.868816,False,True,False,False,short
accountant_071,accountant_071,accountant_071@hospital.com,accountant,US,5,mobile,user_logout,3,0.4,medium,2025-09-19T05:35:27.868816,False,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,Australia,7,desktop,navigate_to_admin,28,0.4,medium,2025-08-24T07:38:01.868816,True,False,False,False,short
contractor_058,contractor_058,contractor_058@hospital.com,contractor,US,9,desktop,page_view_financial_data,5,0.4,medium,2025-09-07T09:53:20.869954,True,True,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,0,mobile,page_view_medical_records,25,0.45,medium,2025-08-22T00:39:43.869954,False,False,False,False,short
employee_077,employee_077,employee_077@hospital.com,employee,Australia,10,desktop,user_logout,10,0.4,medium,2025-09-18T10:08:41.869954,False,True,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,UK,6,desktop,user_logout,12,0.3,medium,2025-09-13T06:19:25.869954,True,False,False,False,short
guest_096,guest_096,guest_096@hospital.com,guest,UK,21,mobile,user_logout,10,0.5,high,2025-09-10T21:10:43.869954,False,False,False,False,short
nurse_029,nurse_029,nurse_029@hospital.com,nurse,Japan,22,mobile,page_view_medical_records,7,0.4,medium,2025-09-13T22:39:03.869954,True,False,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,US,13,desktop,user_logout,111,0.35,medium,2025-08-31T13:13:45.869954,True,True,False,False,medium
employee_076,employee_076,employee_076@hospital.com,employee,US,17,mobile,page_view_home,14,0.35,medium,2025-08-29T17:19:50.869954,False,True,False,False,short
doctor_015,doctor_015,doctor_015@hospital.com,doctor,Nigeria,16,mobile,user_login,14,0.25,medium,2025-09-01T16:59:11.869954,False,True,False,False,short
guest_093,guest_093,guest_093@hospital.com,guest,Japan,0,mobile,page_view_dashboard,79,0.55,high,2025-08-25T00:02:30.869954,False,False,False,False,medium
employee_083,employee_083,employee_083@hospital.com,employee,Australia,8,mobile,page_view_dashboard,21,0.55,high,2025-08-22T08:07:51.869954,False,False,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,UK,23,desktop,click_nav_medical_header,14,0.3,medium,2025-09-11T23:53:12.869954,False,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Vietnam,10,desktop,click_nav_financial_header,20,0.3,medium,2025-09-04T10:29:28.869954,False,True,False,False,short
nurse_055,nurse_055,nurse_055@hospital.com,nurse,Vietnam,16,mobile,user_login,3,0.25,medium,2025-09-05T16:44:46.869954,False,True,False,False,short
doctor_024,doctor_024,doctor_024@hospital.com,doctor,Vietnam,17,mobile,user_login,13,0.35,medium,2025-09-13T17:13:31.869954,True,True,False,False,short
contractor_063,contractor_063,contractor_063@hospital.com,contractor,US,18,mobile,user_logout,43,0.4,medium,2025-08-30T18:42:22.869954,True,False,False,False,medium
contractor_060,contractor_060,contractor_060@hospital.com,contractor,Australia,10,desktop,click_nav_financial_header,37,0.4,medium,2025-09-07T10:08:24.869954,True,True,False,False,medium
nurse_038,nurse_038,nurse_038@hospital.com,nurse,Germany,1,mobile,access_patient_record,30,0.35,medium,2025-09-19T01:46:14.869954,False,False,False,False,medium
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,12,desktop,page_view_medical_records,41,0.25,medium,2025-09-19T12:25:28.869954,False,True,False,False,medium
manager_003,manager_003,manager_003@hospital.com,manager,Canada,18,desktop,user_logout,21,0.35,medium,2025-09-17T18:34:23.869954,False,False,False,False,short
nurse_057,nurse_057,nurse_057@hospital.com,nurse,Nigeria,14,desktop,page_view_prescriptions,3,0.25,medium,2025-09-20T14:41:45.869954,True,True,False,False,short
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Vietnam,1,desktop,access_financial_report,38,0.45,medium,2025-08-22T01:39:03.869954,False,False,False,False,medium
accountant_074,accountant_074,accountant_074@hospital.com,accountant,Nigeria,19,desktop,user_logout,18,0.35,medium,2025-09-03T19:08:29.869954,False,False,False,False,short
nurse_054,nurse_054,nurse_054@hospital.com,nurse,Australia,10,desktop,page_view_medical_records,8,0.3,medium,2025-09-10T10:26:22.869954,False,True,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,2,desktop,click_nav_medical_header,15,0.25,medium,2025-09-09T02:58:37.869954,False,False,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,Vietnam,14,mobile,user_logout,19,0.45,medium,2025-09-06T14:02:44.869954,True,True,False,False,short
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Canada,8,mobile,access_financial_report,24,0.45,medium,2025-09-18T08:02:25.869954,False,False,False,False,short
admin_001,admin_001,admin_001@hospital.com,admin,Australia,14,desktop,unauthorized_access_attempt,10,0.6,high,2025-09-10T14:26:09.869954,False,True,False,True,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,UK,19,desktop,user_login,28,0.4,medium,2025-08-28T19:03:29.869954,False,False,False,False,short
nurse_043,nurse_043,nurse_043@hospital.com,nurse,US,13,desktop,access_patient_record,7,0.25,medium,2025-08-31T13:41:52.869954,True,True,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,Australia,16,desktop,page_view_dashboard,9,0.35,medium,2025-09-15T16:20:03.869954,False,True,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,UK,7,mobile,user_logout,20,0.5,high,2025-09-20T07:22:49.869954,True,False,False,False,short
nurse_036,nurse_036,nurse_036@hospital.com,nurse,Singapore,19,mobile,user_logout,19,0.45,medium,2025-08-20T19:34:56.869954,False,False,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,Nigeria,1,desktop,user_logout,11,0.3,medium,2025-09-01T01:07:17.869954,False,False,False,False,short
manager_006,manager_006,manager_006@hospital.com,manager,Vietnam,0,desktop,access_audit_log,18,0.45,medium,2025-08-21T00:41:31.869954,False,False,False,False,short
contractor_058,contractor_058,contractor_058@hospital.com,contractor,US,0,desktop,access_financial_report,9,0.45,medium,2025-08-25T00:04:53.869954,False,False,False,False,short
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,8,desktop,click_nav_medical_header,50,0.3,medium,2025-09-01T08:17:45.869954,False,False,False,False,medium
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Canada,6,mobile,user_login,20,0.45,medium,2025-08-29T06:20:02.869954,False,False,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,15,known,user_logout,8,0.4,medium,2025-08-25T15:22:36.869954,False,True,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,US,0,desktop,click_nav_medical_header,17,0.4,medium,2025-09-08T00:24:00.869954,False,False,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,1,desktop,page_view_medical_records,71,0.25,medium,2025-08-24T01:07:08.869954,True,False,False,False,medium
doctor_026,doctor_026,doctor_026@hospital.com,doctor,US,8,mobile,access_patient_record,1,0.4,medium,2025-09-07T08:26:42.869954,True,False,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,Vietnam,19,desktop,click_nav_financial_header,38,0.4,medium,2025-08-23T19:50:39.869954,True,False,False,False,medium
employee_089,employee_089,employee_089@hospital.com,employee,US,0,tablet,page_view_dashboard,52,0.5,high,2025-09-02T00:21:35.869954,False,False,False,False,medium
nurse_033,nurse_033,nurse_033@hospital.com,nurse,Nigeria,16,mobile,page_view_medical_records,33,0.25,medium,2025-08-20T16:49:47.869954,False,True,False,False,medium
employee_079,employee_079,employee_079@hospital.com,employee,UK,7,mobile,user_login,7,0.45,medium,2025-08-31T07:28:38.869954,True,False,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,US,19,desktop,access_patient_record,24,0.35,medium,2025-09-01T19:25:31.869954,False,False,False,False,short
doctor_020,doctor_020,doctor_020@hospital.com,doctor,US,0,desktop,page_view_medical_records,14,0.35,medium,2025-09-15T00:34:45.869954,False,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Vietnam,21,desktop,access_financial_report,9,0.35,medium,2025-08-24T21:03:57.869954,True,False,False,False,short
doctor_019,doctor_019,doctor_019@hospital.com,doctor,US,6,mobile,access_patient_record,20,0.35,medium,2025-09-17T06:38:47.869954,False,False,False,False,short
nurse_050,nurse_050,nurse_050@hospital.com,nurse,Nigeria,21,mobile,user_login,12,0.35,medium,2025-09-12T21:02:07.869954,False,False,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,Nigeria,3,mobile,suspicious_activity_detected,32,0.65,high,2025-09-02T03:05:34.869954,False,False,False,False,medium
employee_078,employee_078,employee_078@hospital.com,employee,Germany,12,mobile,user_logout,15,0.45,medium,2025-09-15T12:54:11.869954,False,True,False,False,short
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,8,desktop,page_view_medical_records,5,0.3,medium,2025-08-25T08:20:40.869954,False,False,False,False,short
doctor_020,doctor_020,doctor_020@hospital.com,doctor,US,16,desktop,page_view_medical_records,98,0.3,medium,2025-08-26T16:38:57.869954,False,True,False,False,medium
accountant_074,accountant_074,accountant_074@hospital.com,accountant,Nigeria,12,desktop,access_financial_report,342,0.3,medium,2025-08-23T12:03:30.869954,True,True,False,False,long
contractor_061,contractor_061,contractor_061@hospital.com,contractor,US,15,desktop,access_financial_report,67,0.35,medium,2025-09-11T15:19:02.869954,False,True,False,False,medium
nurse_053,nurse_053,nurse_053@hospital.com,nurse,Nigeria,14,desktop,access_patient_record,27,0.3,medium,2025-09-15T14:10:47.869954,False,True,False,False,short
doctor_021,doctor_021,doctor_021@hospital.com,doctor,UK,8,mobile,click_nav_medical_header,10,0.3,medium,2025-08-22T08:20:14.869954,False,False,False,False,short
nurse_043,nurse_043,nurse_043@hospital.com,nurse,US,14,desktop,access_patient_record,4,0.25,medium,2025-09-06T14:15:43.869954,True,True,False,False,short
accountant_072,accountant_072,accountant_072@hospital.com,accountant,UK,9,mobile,click_nav_financial_header,10,0.4,medium,2025-08-30T09:50:44.869954,True,True,False,False,short
nurse_050,nurse_050,nurse_050@hospital.com,nurse,Nigeria,0,mobile,access_patient_record,46,0.35,medium,2025-08-27T00:33:14.869954,False,False,False,False,medium
nurse_045,nurse_045,nurse_045@hospital.com,nurse,India,22,desktop,access_patient_record,10,0.35,medium,2025-08-24T22:35:08.869954,True,False,False,False,short
doctor_020,doctor_020,doctor_020@hospital.com,doctor,US,5,desktop,user_logout,7,0.35,medium,2025-09-04T05:49:16.869954,False,False,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,11,desktop,access_patient_record,14,0.25,medium,2025-09-18T11:23:54.869954,False,True,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,Germany,10,mobile,user_login,44,0.5,high,2025-08-28T10:20:31.869954,False,True,False,False,medium
nurse_031,nurse_031,nurse_031@hospital.com,nurse,US,3,desktop,access_patient_record,3,0.4,medium,2025-09-10T03:11:28.869954,False,False,False,False,short
employee_085,employee_085,employee_085@hospital.com,employee,Nigeria,21,desktop,page_view_dashboard,61,0.45,medium,2025-09-15T21:27:22.869954,False,False,False,False,medium
nurse_054,nurse_054,nurse_054@hospital.com,nurse,Australia,19,desktop,failed_login_attempt,40,0.5,high,2025-08-31T19:31:41.869954,True,False,False,True,medium
nurse_029,nurse_029,nurse_029@hospital.com,nurse,UK,5,mobile,click_nav_medical_header,8,0.3,medium,2025-08-26T05:58:38.869954,False,False,False,False,short
nurse_046,nurse_046,nurse_046@hospital.com,nurse,Nigeria,9,mobile,failed_login_attempt,102,0.45,medium,2025-08-25T09:31:23.869954,False,True,False,True,medium
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,14,desktop,click_nav_medical_header,13,0.3,medium,2025-09-04T14:08:42.869954,False,True,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,Nigeria,17,mobile,page_view_home,26,0.35,medium,2025-09-18T17:56:43.869954,False,True,False,False,short
manager_005,manager_005,manager_005@hospital.com,manager,Australia,15,mobile,access_audit_log,6,0.35,medium,2025-09-20T15:59:07.869954,True,True,False,False,short
employee_082,employee_082,employee_082@hospital.com,employee,US,11,desktop,page_view_dashboard,28,0.4,medium,2025-08-21T11:50:14.869954,False,True,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,0,desktop,user_logout,38,0.35,medium,2025-08-23T00:59:56.869954,True,False,False,False,medium
employee_081,employee_081,employee_081@hospital.com,employee,Australia,21,mobile,page_view_home,39,0.4,medium,2025-09-13T21:52:46.869954,True,False,False,False,medium
contractor_058,contractor_058,contractor_058@hospital.com,contractor,US,12,mobile,page_view_financial_data,32,0.5,high,2025-08-23T12:06:34.869954,True,True,False,False,medium
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,4,desktop,user_login,36,0.3,medium,2025-09-01T04:56:46.869954,False,False,False,False,medium
nurse_050,nurse_050,nurse_050@hospital.com,nurse,Nigeria,6,mobile,access_patient_record,10,0.35,medium,2025-08-29T06:09:31.869954,False,False,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,18,desktop,page_view_medical_records,20,0.25,medium,2025-08-31T18:43:13.869954,True,False,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,11,desktop,page_view_medical_records,42,0.2,low,2025-09-13T11:24:48.869954,True,True,False,False,medium
doctor_024,doctor_024,doctor_024@hospital.com,doctor,Vietnam,16,mobile,user_login,24,0.35,medium,2025-08-28T16:01:50.869954,False,True,False,False,short
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Canada,15,desktop,user_logout,49,0.3,medium,2025-08-22T15:04:03.869954,False,True,False,False,medium
